0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
21.142027272727272 17.0316
73.55250000000001 42.36268181818181
117.11685454545454 68.67103636363636
137.33736363636365 73.1272
138.22053636363637 76.64050909090909
109.90232727272728 57.14191818181817
70.84935454545456 45.50659090909091
18.664018181818182 15.715581818181818
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
19.236089999999997 17.912589999999998
50.500299999999996 42.376979999999996
81.52355 65.22464
123.41979999999998 96.0199
151.9942 113.51960999999999
119.83099000000001 91.78263000000001
85.47226 63.651120000000006
22.03614 18.90278
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
19.35918 18.267630000000004
49.98932 45.87349999999999
72.48796999999999 63.87104000000001
110.40176000000001 83.35641
109.23151 88.34898000000001
103.24225999999999 79.14379
62.67127000000001 57.96524000000001
17.199360000000002 16.07309
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
21.37069 18.90037
67.13458999999999 44.86603
117.6102 72.9502
129.6657 77.61931999999999
121.91383 79.292
102.24713 73.35468999999999
78.75959999999999 57.019079999999995
20.60406 18.15309
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
23.781560000000002 18.96723
72.72162999999999 36.92422
105.5601 49.07474
136.73244 73.49767
130.66688 82.31425
114.49944999999998 61.307550000000006
88.64414000000001 48.92035
24.020899999999997 18.28584
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
0.0 0.0
